"Abbott Laboratories terminated license and suuply agreement with Natural Alternatives -- 8K","NAII-US,ABT-US","SA","12:14pm","4-Dec-13"
"SVP WHITE Acquires 23,911 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:53pm","22-Feb-12"
"EVP FREYMAN Acquires 59,400 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:52pm","22-Feb-12"
"SVP FORREST Disposes 1,457 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:35pm","22-Feb-12"
"Analyst's Notes >> ABBOTT LABORATORIES (Argus Research) 5 pages","ABT-US,CRO-GB","FRC"," 7:12am","22-Feb-12"
"Ownership Updates: ABBOTT LABS  COM (ABT) for 22-Feb-2012","00282410","FIO","12:39am","22-Feb-12"
"ABBOTT LABORATORIES files (10-K) Basic annual filing, for period end 31-Dec-11 (ABT-US)","ABT-US,ABT","EDG","12:12pm","21-Feb-12"
"ABBOTT LABORATORIES: 10-K FactSet Blackline Report for period ending 12/31/2011","ABT-US","FBLK","12:12pm","21-Feb-12"
"FDA grants orphan drug designation for Abbott brain cancer drug","ABT-US","SA","10:01am","21-Feb-12"
"MARKET DIGEST >> TUESDAY, FEBRUARY 21, 2012 (Argus Research) 6 pages","CRO-GB,NEE-US,ABT...","FRC"," 6:34am","21-Feb-12"
"Barron's Summary","AAPL-US,ABT-US,CI...","SA"," 9:15am","18-Feb-12"
"Abbott Labs increases quarterly dividend by 6.3% to $0.51 from $0.48","ABT-US","SA"," 8:48am","17-Feb-12"
"Abbott Announces 40th Consecutive Annual Increase in Quarterly Dividend","ABT-US","PRN"," 8:47am","17-Feb-12"
"Abbott Receives Positive Opinion for HUMIRA® in Ulcerative Colitis from EMA's CHMP","ABT-US,ABT.N,ABT@US","PRNE"," 4:54am","17-Feb-12"
"EU's CHMP adopted a positive opinion recommending a variation to the terms of the marketing authorisation for Humira","ABT-US,ROG-CH","SA"," 4:22am","17-Feb-12"
"RBCC Sets Sights on Top Emerging Biotech Innovations","0C8BZM-E,0C8BZH-E...","BW"," 2:00am","17-Feb-12"
"SVP MURRAY Sells 2,371 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:16pm","16-Feb-12"
"CORRECTED TRANSCRIPT: Abbott Laboratories(ABT-US), Leerink Swann Global Health Care Conference, 15-February-2012 9:00 AM ET","ABT-US","FCST","10:22am","15-Feb-12"
"BioSante Pharmaceuticals confirms FDA approval for Bio-T-Gel for the treatment of male hypogonadism","ABT-US,AUXL-US,AN...","SA"," 9:04am","15-Feb-12"
"Research and Markets: Australia Diabetes Care Devices Market Outlook to 2017 - Glucose Monitoring and Insulin Delivery","07GVF3-E,05QZSX-E...","BW"," 5:16am","15-Feb-12"
"Ownership Updates: ABBOTT LABS  COM (ABT) for 15-Feb-2012","00282410","FIO"," 1:20am","15-Feb-12"
"BioSante Pharmaceuticals trading higher following Bloomberg headline indicating FDA approval for BioSante/TEVA Bio-T-Gel","ABT-US,AUXL-US,AN...","SA"," 2:10pm","14-Feb-12"
"Preview of upcoming FDA decision on BioSante/TEVA's Bio-T-Gel (testosterone) for hypogonadism","ABT-US,AUXL-US,AN...","SA","12:05pm","13-Feb-12"
"Study published in Clinical Chemistry journal says Abbott's Tacrolimus assay demonstrates consistent organ transplant drug monitoring","ABT-US","SA"," 6:04am","13-Feb-12"
"Study Shows Abbott's Tacrolimus Assay Demonstrates Consistent Organ Transplant Drug Monitoring","ABT-US","PRN"," 6:00am","13-Feb-12"
"Follow-up: FDA issues guidance on biosimilars","068270-KR,ABT-US,...","SA"," 9:15am","9-Feb-12"
"FDA sets "shortcut path" for biosimilars - WSJ","068270-KR,ABT-US,...","SA"," 9:06am","9-Feb-12"
"FDA to host media-only conference call at 14:00ET to discuss draft guidance documents on biosimilar development","068270-KR,ABT-US,...","SA"," 8:47am","9-Feb-12"
"Scan Added:  ABBOTT LABORATORIES files (NO ACT) Postponement or waiver  of enforcement action, for period end 22-Dec-11 (ABT-US)","ABT-US,ABT","EDG"," 8:42am","9-Feb-12"
"ABBOTT LABORATORIES files (SC 13G) Acquisition of beneficial ownership of 5% or more (ABT-US)","ABT-US,ABT","EDG"," 6:59am","9-Feb-12"
"A Forward Look, the Year Ahead - Featured Research on Acorda Therapeutics Inc and Abbott Laboratories ","ACOR-US,ABT-US","MW"," 6:00am","9-Feb-12"
"Vein Illumination Leader AccuVein Inc. Announces Daniel Delaney as Chief Operating Officer","HSP-US,ABT-US,087...","GNW"," 5:18am","9-Feb-12"
"Endologix Completes Enrollment in PEVAR Randomized Trial","ELGX-US,ABT-US,ELGX","GNW"," 5:00am","9-Feb-12"
"SVP MURRAY -Initial Statement of Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:24pm","8-Feb-12"
"Abbott Creates New Similac SimplySmart™ Baby Bottle with Innovative Features","ABT-US","PRN"," 6:00am","8-Feb-12"
"ResearchMoz: Global Drug Eluting (DES), Bare Metal (BMS) and Other Coronary Stents Market (2011 - 2016)","07R16P-E,BSX-US,J...","PRN"," 3:30am","8-Feb-12"
"Big VC Biotech Spending on the Rise for 2012","0C8BZH-E,RBCC-US,...","BW"," 2:00am","8-Feb-12"
"EVP MICHAEL Sells 51,311 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 3:16pm","7-Feb-12"
"FDA approves Sandoz's generics of Abbott's Nimbex and Nimbex preservative-free","ABT-US,NVS-US","SA"," 1:23pm","6-Feb-12"
"Thousands of Canadians Stretch Their Philanthropic Muscles to Raise Funds for Critical Arthritis Research","07GWQ3-E,07G1J1-E...","MW","12:29pm","6-Feb-12"
"SVP FUSSELL Sells 21,281 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 3:18pm","3-Feb-12"
"SVP MURRAY Acquires 5,000 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 3:16pm","3-Feb-12"
"Sucampo Pharmaceuticals announces Lubiprostone Meets Primary Endpoint in Phase 3 Clinical Trial for Opioid-Induced Bowel Dysfunction (OBD)","4502-JP,ABT-US,SC...","SA","12:01am","2-Feb-12"
"Abbott Laboratories(ABT-US) Schedules Leerink Swann Global Health Care Conference for 15-February-2012 9:00 AM ET","ABT-US","FCST"," 6:18am","1-Feb-12"
"Abbott to Present at Leerink Swann 2012 Global Healthcare Conference","ABT-US","PRN"," 5:30am","1-Feb-12"
"GlaxoSmithKline (GSK.LN), Eli Lilly (LLY), and Pfizer (PFE) all said to be interested in MN Pharma - Bloomberg","ABT-US,GSK-GB,LLY...","SA"," 5:36am","31-Jan-12"
"DNDi and Abbott Expand Partnership to Boost Innovation for Neglected Tropical Diseases","ABT-US","PRN"," 3:05am","30-Jan-12"
"RBCC Explores New Cures for Cancer, Brain Injuries & Headaches","0C8BZH-E,RBCC-US,...","BW"," 2:00am","30-Jan-12"
"Follow-up: Earnings scorecard","AAPL-US,ABT-US,AL...","SA"," 9:19am","27-Jan-12"
"Cornerstone Therapeutics announces publication of analysis of CUROSURF vs. Abbott's (ABT) Survanta","ABT-US,CRTX-US","SA"," 1:34pm","26-Jan-12"
"FDA publishes briefing documents ahead of Jan 30-31 Pediatric Advisory Committee meeting","4502-JP,4530-JP,4...","SA"," 9:15am","26-Jan-12"
"CALLSTREET REPORT: Abbott Laboratories(ABT), Q4 2011 Earnings Call, 25-January-2012 9:00 AM ET","ABT-US","FCST","12:40pm","25-Jan-12"
"(RNS)  Abbott Laboratories  ABT 4Q11 Earnings Results","ABT-US,US002824100","FECA"," 5:09am","25-Jan-12"
"DJ Abbott Laboratories ABT 4Q11 Earnings Results","ABT-US,ABT,US0028...","DJRN"," 5:09am","25-Jan-12"
"ABBOTT LABORATORIES files (8-K) Current report: Items 2.02 - Results of Operations, 9.01 - Financial Statements and Exhibits, for period end 25-Jan-12 (ABT-US)","ABT-US,ABT","EDG"," 5:02am","25-Jan-12"
"Follow-up: Abbott Labs reports Q4 results","ABT-US","SA"," 4:52am","25-Jan-12"
"Abbott Labs reports Q4 EPS $1.45 ex-items vs FactSet $1.43","ABT-US","SA"," 4:48am","25-Jan-12"
"Abbott Reports Double-Digit Ongoing Earnings-Per-Share Growth in Fourth Quarter and Full-Year 2011","ABT-US","PRN"," 4:46am","25-Jan-12"
"Consensus metrics for Abbott Labs","ABT-US","SA"," 9:43am","24-Jan-12"
"Scan Added:  ABBOTT LABORATORIES files (NO ACT) Postponement or waiver  of enforcement action, for period end 18-Jan-12 (ABT-US)","ABT-US,ABT","EDG","10:49am","20-Jan-12"
"MD&M West 2012 to Feature Twenty Collocated Conferences","UBM-GB,ABT-US","PRN","10:05am","20-Jan-12"
"RBCC Targets Booming Diabetes Research Market","0C8BZH-E,RBCC-US,...","BW"," 2:00am","20-Jan-12"
"Apricus Biosciences Retains Argot Partners as Investor Relations Firm","APRI-US,ABT-US,APRI","GNW"," 5:00am","19-Jan-12"
"Abbott's STARLIMS LIMS Technology to be Installed in FDA Testing Laboratories","ABT-US","PRN"," 5:30am","18-Jan-12"
"XOMA Corp acquires U.S. rights to Perindopril franchise and establishes commercial operations","ABT-US,XOMA-US","SA"," 1:08pm","17-Jan-12"
"Research and Markets: Dermatology Therapeutics Market to 2017 - Alopecia Market is Forecast to Decline Due to Patent Expiry of Finasteride in 2013","09R1H5-E,GSK-GB,N...","BW"," 9:35am","17-Jan-12"
"RBCC: Biotech Growing Faster than any Other Sector in Houston","0C8BZH-E,RBCC-US,...","BW"," 2:00am","17-Jan-12"
"Nestle declines to comment on report it had bid for Pfizer's (PFE) baby formula business -- Reuters","ABT-US,BN-FR,HNZ-...","SA"," 1:22am","13-Jan-12"
"Pfizer receives bids from Nestle (NESN.VX) and Danone (BN.FP) for its infant nutrition unit-- Bloomberg","ABT-US,BN-FR,HNZ-...","SA","12:55pm","12-Jan-12"
"Abbott Labs says it isn't bidding for Pfizer's (PFE) infant nutrition unit -- Bloomberg","ABT-US,BN-FR,HNZ-...","SA","12:28pm","11-Jan-12"
"FDA reschedules previously-postponed panel meeting to discuss anti-NGF drugs to 12-Mar","ABT-US,AMGN-US,JN...","SA"," 4:23am","11-Jan-12"
"CORRECTED TRANSCRIPT: Abbott Laboratories(ABT-US), JPMorgan Global Health Care Conference, 10-January-2012 12:00 PM ET","ABT-US","FCST"," 1:02pm","10-Jan-12"
"Apricus Biosciences and Abbott Laboratories sign exclusive agreement to market Vitaros in Canada","ABT-US,APRI-US","SA"," 9:30am","9-Jan-12"
"Apricus Biosciences and Abbott Sign Exclusive Agreement to Market Vitaros(R) (Alprostadil) in Canada","APRI-US,ABT-US,APRI","GNW"," 9:28am","9-Jan-12"
"Following Bristol-Myers acquisition of Inhibitex, Bernstein sees further acquisitions in HCV field","ABT-US,ACHN-US,GI...","SA"," 4:24am","9-Jan-12"
"RBCC: Houston Blossoming With Potential Customers for Bio-Assembler","0C8BZH-E,RBCC-US,...","BW"," 2:00am","9-Jan-12"
"Canadian Association of Radiation Oncology Celebrates Ten-Year Partnership: Abbott ACURA Uro-Oncologic Radiation Awards","0BC01B-E,ABT-US","CNW"," 9:41am","5-Jan-12"
"MOVERS MARKET >> Thursday, January 5, 2012; 7:54 AM (Argus Research) 2 pages","KMP-US,ABT-US","FRC"," 6:27am","5-Jan-12"
"RBCC Announces Global Marketing Initiative","0C8BZM-E,0C8BZH-E...","BW"," 6:27am","5-Jan-12"
"Dir LIDDY Updates Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:11pm","4-Jan-12"
"Dir TILTON Updates Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:10pm","4-Jan-12"
"Dir OSBORN Updates Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:09pm","4-Jan-12"
"Dir FULLER Updates Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:08pm","4-Jan-12"
"Dir ALPERN Updates Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:08pm","4-Jan-12"
"Abbott Laboratories(ABT) Schedules Q4 2011 Earnings Call for 25-January-2012 9:00 AM ET","ABT-US","FCST"," 6:16am","4-Jan-12"
"Abbott Laboratories(ABT) Schedules Q4 2011 Earnings Release for 25-January-2012 Before Market Open ET","ABT-US","FCST"," 6:16am","4-Jan-12"
"Abbott Hosts Conference Call for Fourth-Quarter and Full-Year 2011 Earnings","ABT-US","PRN"," 6:00am","4-Jan-12"
"(RNS)  Essex Woodlands  Essex Woodlands Announces Strategic Partnership","063HPS-E,SN-GB,41...","FECA"," 5:00am","4-Jan-12"
"Essex Woodlands Announces Strategic Partnership With Smith & Nephew to Fund Spinout of Biologics and Clinical Therapies Division, Creating Leading Orthopedic Biologics Company ","063HPS-E,SN-GB,41...","MW"," 5:00am","4-Jan-12"
"DJ Essex Woodlands Health Ventures Essex Woodlands Announces Strategic Partnership","063HPS-E,SN-GB,41...","DJRN"," 5:00am","4-Jan-12"
"Abbott Labs downgraded to equal-weight from overweight at Morgan Stanley","ABT-US","SA"," 6:33am","3-Jan-12"
"RBCC Showcases New Biotech Investment Model","0C8BZM-E,0C8BZH-E...","BW"," 2:00am","3-Jan-12"
"SVP HANCE Updates Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:06pm","30-Dec-11"
"VP LINDER Acquires 75,203 of ABBOTT LABORATORIES (ABT) (Amended)","ABT-US,ABT","EDG"," 2:06pm","30-Dec-11"
"SVP MASON Sells 53,201 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:05pm","30-Dec-11"
"RBCC Looks Forward to Strong Market Growth in 2012","0C8BZH-E,RBCC-US,...","BW"," 2:00am","30-Dec-11"
"New Study of Chronic Kidney Disease Patients Finds That Treatment with Phosphate Binders and Active Vitamin D is Significantly Higher When Nephrologists Suspect Arterial Calcification","060RWY-E,00B8PL-E...","BW"," 9:47am","28-Dec-11"
"Emergent BioSolutions announces plans for TRU-016 program following termination of collaboration with Abbott (ABT) (7:00ET)","ABT-US,EBS-US","SA"," 4:26am","28-Dec-11"
"Emergent initiates Phase 2 study of TRU-016 in combination with Bendamustine","ABT-US,EBS-US","SA"," 4:03am","28-Dec-11"
"Emergent Announces Plans for TRU-016 Program Following Termination of Collaboration with Abbott","EBS-US,ABT-US,JPM...","BW"," 4:00am","28-Dec-11"
"RBCC Target Already Earning Revenue","0C8BZH-E,RBCC-US,...","BW"," 2:00am","28-Dec-11"
"Mylan launches first generic version of Teveten tablets","ABT-US,MYL-US","SA","12:32pm","27-Dec-11"
"EVP FREYMAN Acquires 1,281 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:25pm","23-Dec-11"
"SVP ALBAN Sells 4,787 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:25pm","23-Dec-11"
"SVP WARMUTH Sells 14,363 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:24pm","23-Dec-11"
"VP LINDER Sells 75,203 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:24pm","23-Dec-11"
"CEO WHITE Sells 292,507 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:23pm","23-Dec-11"
"CEO WHITE Sells 70,417 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:22pm","23-Dec-11"
"CEO WHITE Sells 204,613 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:22pm","23-Dec-11"
"CEO WHITE Sells 108,137 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:21pm","23-Dec-11"
"AuraSense Therapeutics Secures Series B Equity Investment","09S0MH-E,06121G-E...","PRN"," 9:23am","22-Dec-11"
"Marken Appoints New Head of Global Quality Assurance","06F04Q-E,006JX2-E...","PRN"," 6:30am","22-Dec-11"
"Abbott initiates clinical trial to study drug eluting Bioresorbable therapy for treatment of peripheral artery disease","ABT-US","SA"," 6:02am","22-Dec-11"
"Abbott Initiates Clinical Trial to Study Drug Eluting Bioresorbable Therapy for Treatment of Peripheral Artery Disease","ABT-US","PRN"," 6:00am","22-Dec-11"
"Sucampo Pharmaceuticals reports conclusion of arbitration hearing","4502-JP,ABT-US,SC...","SA"," 4:34am","22-Dec-11"
"RBCC Works to Take Biotech Out of the Lab and Into the Marketplace","0C8BZH-E,RBCC-US,...","BW"," 2:00am","22-Dec-11"
"Mylan Receives WHO Approval for Innovative 'Second-Line-in-a-Box' HIV/AIDS Treatment","05QK53-E,MYL-US,0...","PRN"," 4:00am","20-Dec-11"
"Abbott and University of Illinois Establish Center for Nutrition, Learning and Memory","ABT-US","PRN"," 8:12am","19-Dec-11"
"The Ulcerative Colitis Drug Market Will Increase from $1.7 Billion in 2010 to $3 Billion in 2020 as New Agents Will Offer Additional Lines of Therapy for Moderate to Severe Disease","08J7QW-E,060RWY-E...","BW"," 6:45am","19-Dec-11"
"Oxygen Biotherapeutics Names Two New Board Members With Pharmaceutical Industry, Product and Business Development Emphasis","NGSX-US,OXBT-US,0...","GNW"," 6:20am","19-Dec-11"
"Abbott Labs initiated neutral at Cowen","ABT-US","SA"," 5:42am","19-Dec-11"
"SVP SZELA Sells 53,201 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 3:24pm","16-Dec-11"
"SVP WARMUTH Disposes 1,094 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:54pm","16-Dec-11"
"SVP BLASER Disposes 1,658 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:53pm","16-Dec-11"
"SVP WHITE Sells 7,497 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:53pm","16-Dec-11"
"Dir MCKINSTRY -Initial Statement of Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:39pm","16-Dec-11"
"Dir BLOUNT -Initial Statement of Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:37pm","16-Dec-11"
"SVP HANCE Sells 77,885 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:19pm","16-Dec-11"
"Abbott Laboratories(ABT-US) Schedules JPMorgan Global Health Care Conference for 10-January-2012 12:00 PM ET","ABT-US","FCST"," 8:56am","15-Dec-11"
"Abbott to Present at J.P. Morgan Healthcare Conference","ABT-US","PRN"," 8:40am","15-Dec-11"
"Global HIV Drugs Market 2010-2014","GILD-US,BMY-US,AB...","PRN"," 4:40am","15-Dec-11"
"ABBOTT LABORATORIES files (8-K) Current report: Items 5.02 - Changes in Exec Management, 5.03 - Amendments to Corporate Charters, 9.01 - Financial Statements and Exhibits, for period end 9-Dec-11 (ABT-US)","ABT-US,ABT","EDG"," 3:01am","14-Dec-11"
"RBCC: Stem Cell Research Market to 2017 Has Strong Pipeline","0C8BZH-E,RBCC-US,...","BW"," 2:28am","14-Dec-11"
"PA Governor Corbett Announces New Leaders of Women's, Latino Affairs, African American and Asian Affairs Advisory Commissions","ABT-US","PRN","11:58am","13-Dec-11"
"Moderate Growth in the Crohn's Disease Drug Market Will Mask Dramatic Changes as Sales of Newer and Emerging Agents Will Outpace the Decline in Sales of Older, Established Agents","08J7QW-E,066807-E...","BW"," 8:45am","13-Dec-11"
"UBS announces changes to U.S. Alpha Preferences (pre-open)","ABT-US,BPO-CA,DDR...","SA"," 7:25am","13-Dec-11"
"BASF, GlaxoSmithKline, Merck and Novartis Among Companies to Schedule Partnering Sessions at CED Life Science Conference 2012","09CMZ9-E,06SJF6-E...","BW"," 4:00am","13-Dec-11"
"EVP GONZALEZ Disposes 26,528 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:24pm","12-Dec-11"
"Abbott and Reata Pharmaceuticals confirm agreement to develop and commercialize next-generation antioxidant inflammation modulators","ABT-US","SA"," 3:03am","12-Dec-11"
"Abbott and Reata Pharmaceuticals Announce Agreement to Develop and Commercialize Next-Generation Antioxidant Inflammation Modulators","ABT-US","PRN"," 3:00am","12-Dec-11"
"Abbott Labs licensing molecules from Reata Pharmaceuticals - WSJ","ABT-US","SA"," 1:18am","12-Dec-11"
"Abbott Declares 352nd Consecutive Quarterly Dividend","ABT-US","PRN"," 8:55am","9-Dec-11"
"Abbott Labs downgraded to equal-weight from overweight at Barclays Capital","ABT-US","SA"," 1:06pm","8-Dec-11"
"Abbott initiates clinical trial to evaluate the Absorb bioresorbable vascular scaffold","ABT-US","SA"," 6:35am","8-Dec-11"
"Abbott Initiates Clinical Trial to Evaluate the Absorb™ Bioresorbable Vascular Scaffold Compared to a Metallic Drug Eluting Stent","ABT-US","PRN"," 6:30am","8-Dec-11"
"The Zacks Analyst Blog Highlights: Pfizer, Bristol - Myers Squibb, Eli Lilly, Forest Laboratories and Abbott Laboratories","0021ZB-E,PFE-US,L...","PRN"," 6:30am","8-Dec-11"
"BioCurex Wholly Owned Subsidiary, OncoPet Diagnostics, Signs Distribution Agreement With Butler Schein Animal Health","08BW40-E,BOCX-CA,...","GNW"," 5:30am","8-Dec-11"
"Novartis discloses new data confirming Afinitor significantly extends time women with advanced brease cancer live without tumor growth","ABT-US,BSX-US,NVS...","SA"," 3:44pm","7-Dec-11"
"EVP LANDGRAF Sells 53,201 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 4:16pm","6-Dec-11"
"Officer SCHUMACHER Sells 14,363 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 4:09pm","6-Dec-11"
"Oppenheimer comments on molecular diagnostics platforms","ABT-US,BDX-US,CPH...","SA"," 5:36am","6-Dec-11"
"Despite the Generic Erosion of Key Agents, the Non-Small-Cell Lung Cancer Drug Market Will Increase 2.5 Percent Annually Between 2010 and 2020","066807-E,4568-JP,...","BW"," 8:30am","5-Dec-11"
"Bernstein sees medical device sector selloff on Friday as overdone","ABT-US,BSX-US,JNJ...","SA"," 4:41am","5-Dec-11"
"The Law Firm of Levi & Korsinsky Launches an Investigation Into Possible Breaches of Fiduciary Duties and Unjust Enrichment by the Board of Directors of Abbott Laboratories, Inc.","ABT-US,0BGL4K-E","PRN"," 9:47am","2-Dec-11"
"In Vitro Diagnostics: World Market Outlook 2011-2021","DGX-US,ABT-US","PRN","10:28am","1-Dec-11"
"FDA outlines flexible approaches for artificial pancreas system clinical trials, product approval","ABT-US,DXCM-US,JN...","SA"," 8:48am","1-Dec-11"
"FDA to host media-only briefing call at 13:00ET today to discuss the artificial pancreas","ABT-US,DXCM-US,JN...","SA"," 8:24am","1-Dec-11"
"Direction of Market Influences - Report Highlights Abbott Laboratories and Novartis AG (ADR) ","ABT-US,NVS-US","MW"," 6:00am","1-Dec-11"
"Emergent BioSolutions issues press release regarding receipt of orphan drug designation for its TRU-016 for CLL","ABT-US,EBS-US","SA"," 4:11am","1-Dec-11"
"Law Offices of Howard G. Smith Announces Investigation of Abbott Laboratories","ABT-US,ABT","BW"," 1:30pm","30-Nov-11"
"Abbott Labs received FDA clearance for new test to detect vitamin D levels","ABT-US","SA"," 6:03am","30-Nov-11"
"Abbott Receives FDA Clearance for New Test to Detect Vitamin D Levels","ABT-US","PRN"," 6:00am","30-Nov-11"
"Abbott Labs expands existing agreement with GlaxoSmithKline Biologicals S.A.","ABT-US,GSK-GB","SA"," 6:06am","28-Nov-11"
"Abbott Expands Agreement with GSK to Include Development of a Companion Diagnostic Test for an Additional Investigational Cancer Immunotherapy Antigen","ABT-US","PRN"," 6:00am","28-Nov-11"
"Abbott Introduces the First FDA-Approved Supplemental Blood Test for Chagas Disease","ABT-US","PRN","10:34am","21-Nov-11"
"FDA Approves First Supplemental Test for Chagas Disease","ABT-US,3400398Z","PRN","12:00pm","18-Nov-11"
"Follow-up: FDA approves Abbott Labs test for Chagas disease","ABT-US","SA","11:34am","18-Nov-11"
"FDA approves Abbott Labs test for Chagas disease","ABT-US","SA","11:33am","18-Nov-11"
"Research and Markets: The Global In Vitro Diagnostics Market to Grow At A CAGR of Six Percent over the Period 2010-2014","06MT03-E,BIM-FR,0...","BW","12:02pm","16-Nov-11"
"Critical Stock Alerts for GlobalOptions, Golden Star Resources, AMR, Johnson & Johnson, du Pont & Abbott Laboratories","JNJ-US,PPRO-US,DD...","PRN"," 6:10am","16-Nov-11"
"UBM Canon's MPMN, the Global Authority on Cutting-Edge Technologies and Products to the Medical Device Industry, Announces Special Web Feature: Five Pioneering Medical Products to Watch","MDT-US,ABT-US","PRN"," 6:00am","16-Nov-11"
"SVP MASON Sells 15,000 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:04pm","15-Nov-11"
"Abbott Labs notes final results from AIM-HIGH study were presented at conference and published","ABT-US","SA"," 5:26am","15-Nov-11"
"Abbott Statement on the Results of the AIM-HIGH Study Presented at AHA 2011","ABT-US","PRN"," 5:18am","15-Nov-11"
"AstraZeneca announces SATURN demonstrated effect of intensive statin treatment on reducing atherosclerosis","ABT-US,AZN-GB","SA"," 5:12am","15-Nov-11"
"Ownership Updates: ABBOTT LABS  COM (ABT) for 15-Nov-2011","00282410","FIO"," 3:49am","15-Nov-11"
"Robbins Umeda LLP Announces an Investigation of Abbott Laboratories","ABT","BW"," 5:41pm","14-Nov-11"
"New Data Reinforce Clinical Performance of Abbott's ABSORB Bioresorbable Vascular Scaffold","ABT-US","PRN"," 7:45am","14-Nov-11"
"Stocks mentioned on CNBC's Mad Money with Jim Cramer - TheStreet.com","ABT-US,CLX-US","SA"," 5:11pm","11-Nov-11"
"CORRECTED TRANSCRIPT: Abbott Laboratories(ABT-US), Credit Suisse Group Health Care Conference, 10-November-2011 9:30 AM ET","ABT-US","FCST"," 9:22am","10-Nov-11"
"Bernstein less concerned about longitudinal compression risk to BSX","ABT-US,BSX-US","SA"," 4:22am","10-Nov-11"
"Chris M. Kolber Joins Linden as Operating Partner","ABT-US","PRN"," 4:00am","10-Nov-11"
"FDA issues safety communication regarding Abbott Labs' Trilipix","ABT-US","SA"," 7:10am","9-Nov-11"
"Ring In The Holidays With The Jingle Bell Run/Walk For Arthritis","06ZJFX-E,ABT-US","PRN"," 6:30am","9-Nov-11"
"Abbott receives CE Mark for new hepatitis test","ABT-US,ABT@US","SA"," 3:06am","9-Nov-11"
"Abbott Receives CE Mark for New Hepatitis Test","ABT-US,083L93-E,A...","PRNE"," 3:00am","9-Nov-11"
"Margin of Safety Equity Research, Inc., an Innovative Value Investing Company, Announces Equity Research Reports and Stock Analysis Software ","GOOG-US,XOM-US,EB...","MW"," 6:30am","8-Nov-11"
"Abbott Labs announces five year data for Humira in Ankylosing Spondylitis","ABT-US","SA"," 3:02am","8-Nov-11"
"Abbott Reports Five-Year Data for HUMIRA® (Adalimumab) in Ankylosing Spondylitis","ABT-US","PRN"," 3:00am","8-Nov-11"
"EMPLOYERS® Names Zac S. Taylor Vice President of Sales - Western Region","EIG-US,ABT-US,09V...","BW"," 9:15am","7-Nov-11"
"Get Out and Do Something for World AIDS Day!","007RGV-E,ABT-US","MW"," 7:56am","7-Nov-11"
"Abbott presents HUMIRA (Adalimumab) phase 3 study results for patients with active Non-Radiographic axial Spondyloarthritis","ABT-US,ROG-CH","SA"," 3:07am","7-Nov-11"
"Abbott Presents HUMIRA® (Adalimumab) Phase 3 Study Results for Patients with Active Non-Radiographic Axial Spondyloarthritis","ABT-US","PRN"," 3:00am","7-Nov-11"
"Abbott announces new long-term data evaluating use of Humira in RA","ABT-US","SA","10:59am","6-Nov-11"
"Abbott Announces New Long-Term Data Evaluating Use of HUMIRA® (Adalimumab) for Patients with Long-Standing Moderate to Severe Rheumatoid Arthritis and for Patients with Early Moderate to Severe RA","ABT-US","PRN"," 3:00am","6-Nov-11"
